Content,Stars,titre,origine,jour,mois,année,Pays
Good game arrived quick,5,SUPER SMASH BROS,AMAZON,13,11,2020,Royaume-Uni
My son enjoyed this product to its fullest quality,5,SUPER SMASH BROS,AMAZON,1,1,2020,États-Unis
"A required game if you own yourself a Nintendo Switch, hours of fun and great to play with friends.",5,SUPER SMASH BROS,AMAZON,10,12,2019,Royaume-Uni
Alles gut geklappt. Entspricht den Erwartungen.,5,SUPER SMASH BROS,AMAZON,5,1,2021,Allemagne
My son loved this gift for Christmas.,5,SUPER SMASH BROS,AMAZON,13,2,2020,États-Unis
"I’ve lost my wife, my job and my need for sunlight all to this game. Thank you Nintendo for giving me a renewed purpose in life.Super Smash Bros: Ultimate has granted me sweet serenity.",5,SUPER SMASH BROS,AMAZON,2,1,2019,Royaume-Uni
Great quality,5,SUPER SMASH BROS,AMAZON,13,6,2020,États-Unis
I can see why this is rated so highly and I cannot praise Nintendo for not only living up to the hype but for giving me another excuse to beat my family at a game this Christmas.,5,SUPER SMASH BROS,AMAZON,12,12,2018,Royaume-Uni
I need to cancel this Super Smash Brothers!,5,SUPER SMASH BROS,AMAZON,11,1,2020,États-Unis
My 9 year old boy wanted me to put 10 star that's how much he likes this game. Just buy it.,5,SUPER SMASH BROS,AMAZON,26,10,2019,Royaume-Uni
This game is amazing! I mean it is the biggest video game crossover. There really isn't a lot to say about it if you like the other Smash games you will like this one as well.,5,SUPER SMASH BROS,AMAZON,27,12,2018,Royaume-Uni
"Very fun game, fast delivery",4,SUPER SMASH BROS,AMAZON,6,7,2019,Royaume-Uni
Its a great game so much fun and i did the same day delivery and it came earlier than i was told its great,5,SUPER SMASH BROS,AMAZON,29,8,2019,Royaume-Uni
Great game,5,SUPER SMASH BROS,AMAZON,14,12,2020,Royaume-Uni
Brought for my stepson who already had on the ds he told myself and his dad that it was much better in the switch,5,SUPER SMASH BROS,AMAZON,27,8,2019,Royaume-Uni
Great!!!!,5,SUPER SMASH BROS,AMAZON,5,1,2021,Royaume-Uni
Absolutely disgusting. Bought it my 9 year old for Christmas back in October as I was being organised. Opened it today (Christmas morning) and there was NO GAME CARD INSIDE THE SEALED CASSETTE CASE. Customer help was rubbish. To refund as I bought it over the 30 day policy. Absolutely fuming.I hate Amazon,1,SUPER SMASH BROS,AMAZON,25,12,2021,Royaume-Uni
Fast delivery and a Great gift My son loves it,5,SUPER SMASH BROS,AMAZON,15,5,2020,Royaume-Uni
Great game 🎮,5,SUPER SMASH BROS,AMAZON,12,11,2020,Royaume-Uni
"The gamecard and sleeve arrived without a box, meaning I've had to house them both in my Mario Party case. However, the game itself is perfectly functional, just wish it came with the box.",3,SUPER SMASH BROS,AMAZON,7,8,2019,Royaume-Uni
great game for having a laugh when friends are over .,4,SUPER SMASH BROS,AMAZON,10,3,2019,Royaume-Uni
"Arrived next day delivery, packaging very well. Brilliant game for all the family, lots to do and lots to learn. Hours of play for children and adults of all ages.",5,SUPER SMASH BROS,AMAZON,3,5,2019,Royaume-Uni
Great game,5,SUPER SMASH BROS,AMAZON,3,12,2020,Royaume-Uni
Love this game!  An accumulation of all that has come before it and more.  My 6 year old has no issues playing as the controls are very simple.  Now to unlock all the characters!,5,SUPER SMASH BROS,AMAZON,14,12,2018,Royaume-Uni
A multitude of features to keep you entertained for weeks before even requiring the online service. Super easy to set up Wifi LAN matches with your firends and heaps of characters to unlock.,5,SUPER SMASH BROS,AMAZON,2,2,2019,Royaume-Uni
Fun game. Grkids love it,5,SUPER SMASH BROS,AMAZON,25,3,2020,États-Unis
Bought for my brother in law. Well packaged and arrived in time. Brand new condition. Not a single dent or scratch to plastic. The game is well loved by the family.,5,SUPER SMASH BROS,AMAZON,3,4,2019,Royaume-Uni
"This is my first Smash Bros game,and what a way to start with the series,there is just so much content included it boggles the mind,the game looks amazing too.A very happy bunny. :)",5,SUPER SMASH BROS,AMAZON,9,12,2018,Royaume-Uni
Great game. Takes all the great aspects of smash 4 and imrpoves it. Every character has new animations and there is generally less hitstun. I definitely wouldn't call it a port or remaster.,5,SUPER SMASH BROS,AMAZON,8,12,2018,Royaume-Uni
It's a great game. I really enjoy playing it in my spare time.,5,SUPER SMASH BROS,AMAZON,21,6,2019,États-Unis
My son loves it.,5,SUPER SMASH BROS,AMAZON,25,3,2020,États-Unis
"From starting the game with the original N64 characters, and now unlocking everyone so far! This is a love letter - not just for Nintendo, but for gaming as a whole! Absolutely incredible",5,SUPER SMASH BROS,AMAZON,5,1,2019,Royaume-Uni
The definitive version of smash. Appeals to hardcore players and casual gamers as there is a mode and/or difficulty for everyone to enjoy. Would always suggest playing on a GameCube style controller,5,SUPER SMASH BROS,AMAZON,4,3,2019,Royaume-Uni
"Wonderful game. Many characters and stages, bit lacking on game modes but it is great fun with friends and it easily allows for up to 8 players",5,SUPER SMASH BROS,AMAZON,28,5,2019,Royaume-Uni
Grandson wanted this for Christmas and he was very happy to receive it. Fast delivery,5,SUPER SMASH BROS,AMAZON,3,1,2020,Royaume-Uni
I've been playing this game since it came out! One of the best games for family and friends!,5,SUPER SMASH BROS,AMAZON,27,10,2019,Royaume-Uni
Absolutely loving this product! The most characters in a Smash Bros game and incredibly addictive with tons of stuff to do. Would definitely recommend to fans of platform fighters and fans of Nintendo!,5,SUPER SMASH BROS,AMAZON,20,12,2018,Royaume-Uni
My boys got this for his birthday. He said it’s a great game and has played endlessly with it since we received it.,5,SUPER SMASH BROS,AMAZON,29,7,2019,Royaume-Uni
Great game! Just wonder why it has £2 discount right after my pre-order delivered?,4,SUPER SMASH BROS,AMAZON,7,12,2018,Royaume-Uni
My son is very happy with the purchase. Delivery was very quick.,5,SUPER SMASH BROS,AMAZON,2,3,2020,Royaume-Uni
It is  a  great game  iam very hooked on it,5,SUPER SMASH BROS,AMAZON,10,1,2020,Royaume-Uni
Gun game,4,SUPER SMASH BROS,AMAZON,3,8,2019,Royaume-Uni
bello,5,SUPER SMASH BROS,AMAZON,7,6,2021,Italie
"I remember playing to the old ones being harder than this one, and spending some time to unlock characters.The spirits mode seems an attempt to give something more to the game but ends up being boring",3,SUPER SMASH BROS,AMAZON,7,5,2019,Royaume-Uni
"very good game, kind of difficult.price dropped right after i bought it :(",5,SUPER SMASH BROS,AMAZON,4,1,2020,Royaume-Uni
"Amazing game with so many characters, love the different fighting location, you get sonic, Mario, street fighter ect all these fighting location is epic. Must buy if you have a switch",5,SUPER SMASH BROS,AMAZON,8,12,2018,Royaume-Uni
Excellent,5,SUPER SMASH BROS,AMAZON,20,11,2020,Royaume-Uni
Perfecto y divertidísimo la entrega y el juego,5,SUPER SMASH BROS,AMAZON,11,1,2021,Espagne
Arrived fast,5,SUPER SMASH BROS,AMAZON,7,5,2020,États-Unis
"Everything from the order, description and delivery a positive",5,SUPER SMASH BROS,AMAZON,14,10,2019,États-Unis
Ian enjoys this game immensely,5,SUPER SMASH BROS,AMAZON,8,2,2020,États-Unis
This game is very enjoyable and so much fun! My young twin sisters totally loved it. Thank you for very good delivery with a care.,5,SUPER SMASH BROS,AMAZON,17,5,2019,Royaume-Uni
I know nothing about this. Gift request from nephew,5,SUPER SMASH BROS,AMAZON,23,4,2020,Royaume-Uni
never played a smash game before. it is a bit overwhelming with how much content there is but it is so fun! i have been hooked on it all day.,5,SUPER SMASH BROS,AMAZON,8,12,2018,Royaume-Uni
To my knowledge the game was fine and my son loves it but the three star review is because I was sent and charged for three copies. This meant returning two of them at the post office at the busiest time of the year.,3,SUPER SMASH BROS,AMAZON,29,12,2018,Royaume-Uni
Loved it,5,SUPER SMASH BROS,AMAZON,27,4,2020,États-Unis
This game is fantastic.  A platform  brawler with a comprehensive battle system which is completely child friendly and immersive.  My 6 year old boy loves it.,5,SUPER SMASH BROS,AMAZON,15,12,2018,Royaume-Uni
"Great game, arrived on time so very happy",5,SUPER SMASH BROS,AMAZON,13,5,2020,Royaume-Uni
Naja,3,SUPER SMASH BROS,AMAZON,2,2,2021,Allemagne
Bello,5,SUPER SMASH BROS,AMAZON,19,5,2021,Italie
Good game the best out of all of the,5,SUPER SMASH BROS,AMAZON,21,8,2019,États-Unis
Tolles Spiel,5,SUPER SMASH BROS,AMAZON,11,1,2021,Allemagne
What can I say. Super Smash has always been popular and this is no different. Usual Nintendo standard - great gameplay and hours of enjoyment. Highly recommended.,5,SUPER SMASH BROS,AMAZON,4,1,2019,Royaume-Uni
Tbh didn't know what to expect due to never playing smash and I did assume I'd have everyone unlocked but its amazingly fun to unlock the characters.,5,SUPER SMASH BROS,AMAZON,15,3,2019,Royaume-Uni
This game would have been 0/10 if Waluigi had been present. But he's not. Good. Waluigi is stupid and I hate him.  Come at me interne,5,SUPER SMASH BROS,AMAZON,31,12,2018,Royaume-Uni
This is an absolutely amazing game I would highly recommend this game for switch,5,SUPER SMASH BROS,AMAZON,25,10,2019,Royaume-Uni
My son has had a great time with it,5,SUPER SMASH BROS,AMAZON,4,8,2019,États-Unis
"Its a chip of an awsome game, that works.",5,SUPER SMASH BROS,AMAZON,2,4,2020,Royaume-Uni
This was a gift my grandson loved it,5,SUPER SMASH BROS,AMAZON,26,4,2020,Royaume-Uni
"Great game for my son, he seems to be enjoying it.",5,SUPER SMASH BROS,AMAZON,29,1,2020,Royaume-Uni
"Super Smash Bros means absolutely nothing to me, but my 6 and 8 year old grandsons love it and it keeps them entertained competitively for hours; so well done Nintendo",5,SUPER SMASH BROS,AMAZON,18,1,2019,Royaume-Uni
Prefect gift! I am the best grandma,5,SUPER SMASH BROS,AMAZON,15,11,2019,États-Unis
Great game highly recommend!,5,SUPER SMASH BROS,AMAZON,9,2,2020,États-Unis
"It’s a classic, been playing it since the original on the N64. Still got the competitive Monopoly-raging fun with the banter and laughs never fading.",5,SUPER SMASH BROS,AMAZON,3,3,2019,Royaume-Uni
My son enjoys this game and hasn't had any problems with it.,5,SUPER SMASH BROS,AMAZON,13,2,2019,États-Unis
I ordered this in October my son has just unwrapped it and there is. I cartridge inside the case was sealed so I had no need to check when delivered I cannot find anywhere where I can complain and get a refund,1,SUPER SMASH BROS,AMAZON,25,12,2021,Royaume-Uni
A mi niño le ha encantado,5,SUPER SMASH BROS,AMAZON,11,1,2021,Espagne
"I’d love to know who looks at an empty game box and decides to ship it anyway? Looking at other reviews this seems to be a common theme. Such a waste of time considering this game is accessible in other places- I regret not going elsewhere, and now I have to wait until my refund comes through",1,SUPER SMASH BROS,AMAZON,19,10,2021,Royaume-Uni
I had pre ordered this so it arrived on the day it was released alongside another promotion offer Amazon were offering. Son was chuffed to bits,5,SUPER SMASH BROS,AMAZON,30,1,2019,Royaume-Uni
Like this game,3,SUPER SMASH BROS,AMAZON,2,6,2021,États-Unis
My son loves it,5,SUPER SMASH BROS,AMAZON,26,1,2020,États-Unis
Bought it for my Grandson.. im sure its great .but not my cup o tea,5,SUPER SMASH BROS,AMAZON,16,9,2019,Royaume-Uni
"Really good game, you have multiple game modes and this gives you a lot of funny hours. This is an essential game for your Nintendo Switch.",5,SUPER SMASH BROS,AMAZON,17,1,2019,Royaume-Uni
"I don't usually like fighting games, but its actually pretty good to play with friends.",5,SUPER SMASH BROS,AMAZON,6,9,2019,Royaume-Uni
Fantastic game. Jam packed with amazing fighters and content and the unlocking of fighters is more swift and easy than previous entries. Thoroughly enjoyable.,5,SUPER SMASH BROS,AMAZON,14,1,2019,Royaume-Uni
likeable game,4,SUPER SMASH BROS,AMAZON,24,5,2019,Royaume-Uni
The first arrived with no game the second arrived and my grandson absolutely is bowled over by it.,5,SUPER SMASH BROS,AMAZON,10,7,2019,Royaume-Uni
"probably just nintendo haters rating this lower. Amazing multiplayer, 30-40 hours of good, varied and challenging single player and an incredible roster. If Nintendo was mainstream this game would be more hyped than RDR",5,SUPER SMASH BROS,AMAZON,9,12,2018,Royaume-Uni
"Un'altro grande capolavoro di Nintendo senza se e senza ma,roster di personaggi enorme e giocabilità perfetta",5,SUPER SMASH BROS,AMAZON,3,8,2020,Italie
Love it,5,SUPER SMASH BROS,AMAZON,11,3,2020,États-Unis
"The culmination of almost 20 years of smash bros content. Plus loads more. Great mechanics, decent graphics and runs flawlessly. Samus player since 1999!",5,SUPER SMASH BROS,AMAZON,30,12,2018,Royaume-Uni
Super Spiel kann nur weiterempfehlen.,4,SUPER SMASH BROS,AMAZON,8,2,2019,Allemagne
"The lad liked it,",5,SUPER SMASH BROS,AMAZON,28,6,2020,Royaume-Uni
