Content,Stars,titre,origine,jour,mois,année,Pays
Super rápida la entrega y el xunpleañero súper contento gracias,5,ACNH,AMAZON,22,1,2023,Espagne
Glad i bought this as i was in two minds because i didnt like it on the ds but after reading other reviews i went for it and i was addicted after the first play it makes you want to keep coming back and i love how its in real time.,5,ACNH,AMAZON,12,1,2023,Royaume-Uni
Its old game so wont be able to redeem gold coins for the game,5,ACNH,AMAZON,2,10,2022,Inde
"animal crossing is unexpectedly a really good game, i thought less of it seeing it looked like it was for kids. you can spend hours on it without even realising and it makes you come up with loads of things to put on your island etc. its creative but also gives you a story plot to allow you to progress. 5 stars!",5,ACNH,AMAZON,1,1,2023,Royaume-Uni
"The game is enjoyable with little pressure and easy to enjoy.Amazon provides the best price and had no issues with shipping, or damage, product works perfectly.",5,ACNH,AMAZON,15,1,2023,Royaume-Uni
This is a cute little game - there is a lot of reading though so not great if your kids don’t read or don’t read very well as the instructions are contained within the writing!!,5,ACNH,AMAZON,7,1,2023,Royaume-Uni
Sehr schnelle Lieferung. Ware in Ordnung. Sehr gern wieder!!!,5,ACNH,AMAZON,8,12,2022,Allemagne
Fabulous game. Been playing all the versions since the start. This is my second copy of this latest one. Can keep you or children amused for hours. Very good fun.,5,ACNH,AMAZON,8,1,2023,Royaume-Uni
"This is the best game ever, and thank god for it. I’m currently on furlough from work due to the Coronavirus, this game has been my life saver and when I have felt anxious or worried it has kept me sane.I have always loved Animal Crossing and played the previous games, but by far this is the best one I find it relaxing, very addictive and saved many an argument over the remote control for the TV.  Its fun for adults and I can imagine for older children it could be educational, such as having to work for money (or in this case Bells and Nook Miles), paying a mortgage off, also finding out about different Critters.  When you donate a new fish/bug or fossil Blathers the wise old Owl from the museum will tell you a little about the item you are donating. Also you can design things, decorate your own house and keep friends with your neighbours,  this is just a selection of the activities included.There is so much involved and so much to do once you have helped build the basics of the island like where you want to live, the Museum, Town Hall, Shops and assisted new residents to move to your island you pretty much free to do what you want.  You have the usual change of seasons, catching bugs, various fish (which change over the year) and finding fossils but a recent update now sees us deep sea diving for various sea creatures.  You still have the usual tournaments and annual events such as Halloween and Easter.What makes this Animal Crossing different is that when you arrive at your chosen island it is deserted and you are limited to where you can go on the island, you have no ladder to climb the cliffs and a vaulting pole to vault across the rivers, so choose wisely, the aesthetics of island does not really matter as you are able to terraform the land later.  As you have no equipment or furniture and no means to buy them as the game progresses you go from flimsy tools to more robust equipment, you also get recipes to build a whole range of furniture and accessoriesYou also have a choice between the Northern Hemisphere and the Southern Hemisphere, and you get the seasons to match.Also we see introduced are Nook Miles which can be earned by performing various tasks, Nook Miles can buy you certain items to decorate your island, terraforming equipment and best of all air miles so you can fly off to other deserted islands, if you are lucky to get a rare island it will bring in some big Bells (money).  You also have the opportunity to pick fruit that is not native to your island and stock up on the essentials to build furniture & equipment.The only downside of this game is that you cannot have multiple Animal Crossing discs on one console, it is one island per console, to have more than one island you would need a Switch console per game, which to me seems wrong.  You can have multiple players for the same island, but if everyone wants to play the game at the same time it could cause friction, lucky for me that is not an issue. Can I recommend it, if your looking for a lovely stress free game that has so much packed into it then go for it, it is worth every penny.",5,ACNH,AMAZON,17,7,2020,Royaume-Uni
Easy to play game,4,ACNH,AMAZON,3,1,2023,Royaume-Uni
"Le produit multimédia n'a pas pu être chargé.I've been hooked onto this for hours, the game is best offline. Online play needs membership. The customisation is amazing. This game has become the reason I wake up. The customisation features makes my creativity flow. There's soo much to do, so you'll never get bored. It's the cosy kinda game which you can never get bored of and keeps you stress free. And also it's my brown grandma approved . We love this game and me(19) and my grandma(79) play this all day!",5,ACNH,AMAZON,17,8,2022,Inde
"Bought this game for my Daughter who absolutely loves it and has made her island amazing, I also have it and I really enjoy playing it too",5,ACNH,AMAZON,1,1,2023,Royaume-Uni
Enjoyable,5,ACNH,AMAZON,15,1,2023,Royaume-Uni
"Animal crossing is Mindless and Pointless.Yup I said it. Animal Crossing is both mindless, and pointless.It is a groundhog day of a game. The same things, over and over. Wake up, shake trees, catch wasps, hit rocks, hit trees, speak to villagers, catch tarantulas, avoid that final house expansion debt, decorate your island.It takes no skill, minimal creativity and literally no thought.It’s perfect.I don’t know if you’ve noticed, but there is a global pandemic going on at the moment. People being locked down, confined to their homes, unable to see friends or family. Events postponed or cancelled, trips and visits prohibited.But in the world of animal crossing you have a whole island, with people on it, where you can go where you want, do what you want and see who you want and visit those friends you haven’t seen in real life for more than a month.Whilst sitting in the same place you always sit to play; you can completely change your surroundings. No need to spend real money, no virtual B&Q queues and no risk of falling off the stepladder and having to go to Casualty.You can go and visit your friends and marvel at their creativity, how they have decorated their home, the different areas of their island and which villagers they have. You can get on a dodo airlines flight and jet set to new unexplored island to harvest materials or to find a rare island for big fish, butterflies or those 8-legged pay checks the tarantulas.There are events, which can be social and give you a sense of purpose for the day, or you can just sit on your mismatched furniture that fell out of a tree and wait for shooting stars.The fact it takes little thought is what is going to get some of us through this difficult time.Real life has worries in it, people losing their jobs, people not getting paid, people worried about finances, businesses closing, families struggling, key workers bearing the brunt of mental burden on the front line, constant news of worries about the NHS, medical burden, DNR orders, PPE, new emergency hospitals. People dying. Vulnerable people worried, suffering, alone and scared.But in my little island I catch an emperor butterfly which gives me enough money to buy a whole new outfit for my little pixel body that doesn’t change no matter how much ice cream I’ve eaten. I don’t have to work from home on that island. I don’t have to wonder whether to wear a mask next time I go to buy milk. My biggest worry is whether I'll get the turnip stock market right this week.Isabelle cheerfully announces that there’s no news today! A stark contrast to the daily death toll on the real news.Tom Nook checks whether a villager is OK with you uprooting their entire life to move them across the island, they pop in and strangely enough they never mind! In real life if you want to speak to anyone? You’d better hope you’re 6 ft way from them.In short, if you want somewhere to live the easy life, where corona virus doesn’t exist, go find your own new island. Give it a good name, design your own clothing, paintings and decorations and live in a better world with friends all from the comfort of your ice cream stained pyjamas.",5,ACNH,AMAZON,19,4,2020,Royaume-Uni
It was bought as a requested gift for a die hard animal crossing fan. It was bought as a gift and they love it. It came shrink wrapped and in perfect condition but the game itself is vague in explaining and providing help. To this day there is very little progress without the games vague instruction with is frustrating to hear.,4,ACNH,AMAZON,16,10,2022,Royaume-Uni
I did receive the game in good condition!,5,ACNH,AMAZON,14,12,2022,Canada
"So, as an animal crossing fan, when this new game came out, I simply HAD to get it! I purchased it here on Amazon as it was the best price, & was inclusive of speedy free prime delivery, so I could not go wrong. In actual fact, I also purchased a second game as a birthday gift, & had it delivered straight to them, which was great, & they were, & still are, thrilled with this!For those of you who've not played animal crossing before, & for those of you who have, this game is deffo worth buying as it has HOURS & each day of game play! It is timed to real-time, & the real date, & not only does this game change weather, change seasons in accordance to our actual seasons, but it also celebrates all the various festive events throughout the year too, like Halloween, Christmas etc. Each day on the island is different!This game consists of you being a little person, who you can customise, & you set up camp on an island, & its your job to develop the island so that new guests move to the island, & your job to take care of the island & its renovations, which involves having to make £ by various means, - shaking trees, collecting fruit, fishing, catching bugs, digging fossils, & even swimming in the sea! - & more! - all of which are fun activities to do, & you get to see your island develop. Whats more is you get to customise your house, expand your house, change your outfits, & even create your own custom designs for clothing, wallpaper, floor etc, so this game has a creative aspect to it too. This game is just so addictive! You actually look forward to playing on it the next day, as each day progresses through the period of the day just like our own, & no 2 days are the same!I would deffo highly recommend this game, & its not just for kids, as I'm an adult & I know this is a fave game for adults too! Here on Amazon its pretty much always at the best price, if you are shopping around & looking for the best price, & delivery is included too, so its deffo worth its price, & buying on here.I hope this review has been helpful, & don't hesitate to ask if you have any questions, 😉",5,ACNH,AMAZON,3,10,2020,Royaume-Uni
It takes weeks to progress.A lot of the time you are guessing how to achieve anything.But it gets you and you try again.Mick,5,ACNH,AMAZON,9,12,2022,Royaume-Uni
Very good for keeping grandson entertained,5,ACNH,AMAZON,22,12,2022,Royaume-Uni
"Should really include spoken language and the dialogue boxes, my daughter can't play it on her own because of the good 30 mins of dialogue boxes even at the start of the game with long words, 99% of which is just garbage time filler and 1% is tutorial.All you get instead is a unintelligible squirrel language... Seems common place to be lazy game developers these days, I remember when I was younger the games had proper voiceovers...",3,ACNH,AMAZON,3,12,2022,Royaume-Uni
"The other half was looking forward to this game coming out so much and I honestly had no idea what it was or why he kept mentioning it.  Seeing as we were under lockdown and I am one of those lucky enough to be able to work from home with an employer that is keeping me on I decided to splurge and buy it.BIG MISTAKE!The premise is decidedly straightforward. You move to an island and build up it's infrastructure to get others to move in.  The in game currency is Bells and you earn these by catching bugs and fish and selling them at the local store. No microtransactions to worry about. You Just need to work to earn money and then spend it on home improvements, building properties to encourage people to move in and buy thrall important Book Miles to visit other islands and plunder them for resources.  Charming graphics Bound and it is all incredibly child friendly, although the pubs when you catch anything start wearing thin after a while.The only issue is down to the way the Nintendo Switch works. Got one copy of the game and one console, and two of you that want to play? Well, you only get the one island to share between you. Very frustrating, especially as I had a quick to and was immediately hooked.  So, I had to buy my one Switch to be able to have my own island and the knock on effect of that was buying two copies of the game so that we aren't bickering over who's turn it is to have the game cartridge.Relaxing and incredibly fun to play. You will lose hours of your life playing this game.  I decided to redo my three rooms I purchased for my house and before I knew it I'd spent 2 hours just shifting furniture and don't even get me started on time flying whilst I fish or bug hunt.  Genuinely suitable for all ages and no worries about spending real world.money on in game purchases.",5,ACNH,AMAZON,19,5,2020,Royaume-Uni
"I haven't been obsessed with a video game since Mario on the NES in 1986. I'm now 40 years old and unashamedly hooked.This game is beautiful, achievable, calming and joyous. It's impossible to get it wrong, just many, many ways to get it right. My daughter and I love running around our island, shaking trees, catching fish and chatting to our bizarre range of neighbours. It's the perfect antidote to lockdown.My top tip is to get yourself a wetsuit as quick as you can and get diving. It's by far the quickest way to earn bells. I tend to empty my pockets on the shore so I've got plenty of space, and do a full circumnavigation of the island before selling it all in the shop. The harder they are to catch the more they are worth - king crabs are a challenge but sell for something like 8000 bells each, so be persistent!My other top tip is to expand your pockets as soon as you are able by redeeming miles for the pocket organisation guide at the Nook Stop. It's expensive but makes you far more efficient and means you can get more stuck in without having to keep returning to the shop to sell the contents of your pockets.I have seen some criticism that it's not good for multiple players. It's true that playing at the same time is pretty rubbish - only one of you can be the leader and the other one just has to follow behind looking interested. But if you go in as separate profiles and play at different times the second player can do nearly everything the main player can, including building and upgrading their home, gathering and selling resources, and using the Island Designer app.If you have a Switch, get this game. You won't regret it, although it may eat up all your spare time... Having said that, at the moment we can't go out anyway so there's nothing to lose!",5,ACNH,AMAZON,7,2,2021,Royaume-Uni
